fold,split,train_rows_mean,train_rows_std,train_rows_min,train_rows_max,eval_rows_mean,eval_rows_std,eval_rows_min,eval_rows_max,account_points_mean,account_points_std,account_points_min,account_points_max,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
fold1,test,1241.0,0.0,1241,1241,233.0,0.0,233,233,233.0,0.0,233,233,0.1821842916212879,0.052514931292760275,0.1233131086706664,0.2470847856357496,0.199452925010349,0.05788192494848287,0.1346302201673326,0.2710507048108941,0.10540797317709946,0.005058157513272227,0.0977435161405722,0.1105939548249557,1.9059184177741741,0.6133809956940779,1.2488969283683122,2.773081177283166,2.7498475916395995,1.00100264788196,1.6577756351429156,4.085954414380014,3.5004738166602216,1.0862641944521259,2.2261258457110182,4.850474108140875,-0.057512209408834725,0.006046255849505339,-0.0659066289515636,-0.0497335058411683,61.79929829364744,40.373592977804684,19.231136156306004,107.84270463124308,67.12682400861704,43.85407513106371,20.8889927215048,117.1394895132468,9.828011396011396,7.197844071588517,3.185185185185185,19.8
fold1,val,1241.0,0.0,1241,1241,231.0,0.0,231,231,231.0,0.0,231,231,0.08038936915334231,0.006263466647273839,0.0725632702078435,0.087498759756466,0.08841105230517156,0.006913109460935659,0.0797741819258195,0.0962592261104264,0.1290035596124469,0.0026925694863262867,0.124219467263113,0.130459080290118,0.6861080028830733,0.06368970835944597,0.6127708532247431,0.7749125658906335,1.061255792275059,0.09069440953129629,0.9562333967507496,1.1721411607668375,0.9190602272052502,0.07047132992953285,0.8235209399136203,1.0041225495230386,-0.09619277853415911,0.0010462801684521293,-0.0968696460033998,-0.0944909327280643,14.01975593288877,21.072128885859286,0.946958226326442,50.23159368829203,15.360776065599868,23.08772382276756,1.037536839279406,55.03635482369387,122.123,106.28385058417858,8.24,230.0
fold2,test,1240.0,0.0,1240,1240,233.0,0.0,233,233,233.0,0.0,233,233,0.0843725455553689,0.11492380138139796,-0.1073176727328832,0.1856410789402738,0.09244593366430244,0.1251342246381983,-0.1160113825257044,0.2031742177019337,0.09832901224630788,0.005571304214687109,0.0903883914016831,0.104449335083446,0.9700214197029208,1.2515337118378214,-1.110695270898769,2.0892417847083697,1.509368382429028,2.005287138998872,-1.7317010221900764,3.4605610943517253,1.6385497126036654,1.5838806230396738,-0.8039051977428766,3.517387232937375,-0.08087296106163061,0.035980539823254526,-0.1443097803714037,-0.0577628234387667,47.7274404229358,16.89717347319023,29.34790017282348,63.12766317290291,51.84187494215441,18.35382635881008,31.877891567032403,68.56970310160145,9.232456896551724,4.329209494405911,5.53125,14.266666666666667
fold2,val,1240.0,0.0,1240,1240,233.0,0.0,233,233,233.0,0.0,233,233,0.029215194377787402,0.10935131983019909,-0.1303461052777053,0.158296358227012,0.03221528930891202,0.11887260359990634,-0.1407536585593918,0.173063139410347,0.10181196474171779,0.0037589240645482477,0.0963350750029259,0.1054773967424903,0.33135069921989563,1.147951524499738,-1.3344438041358186,1.6606733542283652,0.4865954209463868,1.9212832691355484,-2.3791907885378456,2.451023995293919,0.8594529465798686,1.662883085450286,-1.0446010915745112,3.304546020320559,-0.08038491830815357,0.03443619131133609,-0.1347439321044897,-0.0523712299196725,44.9680979142167,23.59387546428808,15.010225110554371,66.7075134439137,48.84465807923538,25.627830245692223,16.304210033878025,72.45816115459591,12.267253987842222,9.33412107498382,5.787878787878788,27.25
fold3,test,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,-0.0017382276536137206,0.06176539459837961,-0.105124665097756,0.0444651993275053,-0.0017420151581081012,0.06689869080881154,-0.1136522714681753,0.0483897473046635,0.15249744757414013,0.001471717757302477,0.150750415634286,0.1544223971610463,-0.012012922755841348,0.43986106802207514,-0.7476416535397722,0.3209924636098842,-0.021191825608368443,0.5909366599977908,-1.0131954654921222,0.4087952541339564,0.028610371373485523,0.4622273362084358,-0.7208798788812409,0.4036210344795524,-0.12922362830629092,0.01594700871090005,-0.1576577108027433,-0.1198890621918639,4.535898428435049,3.8640342687554154,0.9669736957025212,11.00889035026078,4.926924155024278,4.19714067123433,1.0503334970561868,11.957932621834985,113.3,73.86083009432146,34.333333333333336,232.0
fold3,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.1604050647870229,0.036865671218457026,0.1276982402780155,0.2205565103501656,0.17542710886484367,0.04060504631178755,0.1394421766508136,0.2417088565311316,0.10837464792449909,0.0013728263847523439,0.1062283071097134,0.1096207419621819,1.6191886991435473,0.3737529942948571,1.2720418978638162,2.213541066568408,2.210047530890809,0.6413571791597247,1.643126578652799,3.277510434352035,2.7198163008429193,1.128054399659494,1.8097887839186608,4.583380113841828,-0.06799343709232189,0.011429522935046336,-0.0770488677407345,-0.0527359395309958,16.522455894683837,2.9054325060922332,13.429082634364772,21.028312542133698,17.94680554077727,3.155900825582947,14.586762171810012,22.841098106110746,25.60815295815296,5.379940094798341,17.727272727272727,32.285714285714285
fold4,test,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.15420223604831923,0.017337173499994606,0.1313557099146978,0.1802212980766417,0.16856993206738377,0.019069275310272152,0.1434568787279189,0.1972013366814524,0.11799843446010849,0.0007636032423617993,0.1166978806087859,0.1184583750145229,1.4282073009522693,0.15799356569073397,1.2293014918483307,1.6723433711993825,1.9056890385705116,0.2185689867451643,1.6103139262820505,2.2275724354557638,2.8054220623041517,0.45526917488973084,2.1952383095649437,3.4802285829227686,-0.06048100054440002,0.003108092497960289,-0.0653491140815365,-0.0566633288540601,6.215280827188338,8.822992072717302,0.9191553270912796,21.26628505268787,6.751080898497679,9.583594837606727,0.9983928552888036,23.099585488264413,154.66818181818184,106.70282891445338,20.09090909090909,232.0
fold4,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.03526225031784594,0.03038886458224186,0.0211387728169403,0.089597788867803,0.03839282163552358,0.03316247389212227,0.0229818685377902,0.0976877506514226,0.15421492723508906,0.00045017347731946065,0.1534098618585647,0.1544223971610463,0.2494624370517875,0.21661548741801795,0.1488247104066296,0.6367762115677104,0.33846726212856154,0.2917551931160312,0.202963885773078,0.8601368625365424,0.317513015561523,0.2811320696766296,0.1870617511258966,0.8201992520209841,-0.12210619077528932,0.0016791351557345524,-0.1228571228456162,-0.1191024624939836,3.368579025075035,4.317962628949958,0.9669736957025212,10.928346863430589,3.6589737686159864,4.690200786618059,1.0503334970561868,11.870445730967708,169.8,89.5241587505853,37.5,232.0
fold5,test,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,-0.02186862584607848,0.027641606446865963,-0.0499312601759504,0.0098706080760961,-0.0238018915084933,0.030095150723643663,-0.0543449228623754,0.0107727528854872,0.06166822931330027,0.004399476983461823,0.0567284691699593,0.0658195994871944,-0.41311236798623635,0.5224989916074679,-0.9521914928009813,0.1681808440352538,-0.5946389520513471,0.7461445143783313,-1.4497122011954224,0.2336255573407249,-0.2971202575281572,0.39979992042401524,-0.7998223926455741,0.1484438338235794,-0.07007512691116473,0.020092045402503644,-0.0932811434153176,-0.0384437294838434,40.47534600433907,25.00625394063964,19.038968268286094,75.9316131470707,44.15492291382444,27.27954975342506,20.769783565403014,82.83448706953168,13.032854864433812,6.914988349755297,4.815789473684211,20.7
fold5,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.11678474376510226,0.08180142253132372,-0.0022896773800102,0.2243480037896879,0.12769730025741996,0.08963739377174611,-0.0024868177339488,0.2458991345911394,0.11334336419311049,0.0013539749741642705,0.1118656488352867,0.1147065998515269,1.125056867874738,0.7837128427950538,-0.0219151697028322,2.143722635920029,1.5436126622418183,1.0970335215662004,-0.0291217376739745,3.001961438101004,2.405638295647017,1.6780261935999115,-0.0256610478290639,4.624267214702988,-0.06192268806305157,0.0195586237110612,-0.0969102177944692,-0.0531758056301971,47.70067871356651,16.902040085955786,29.00587275023581,74.96339216778769,51.81280618887397,18.359112507158873,31.506379021807863,81.42575356156249,9.262083469543423,3.2618585899552213,5.078947368421052,14.066666666666666
